INFO:    underlay of /usr/bin/nvidia-smi required more than 50 (517) bind mounts
Args parsed!
Beginning training
Beginning epoch 1
Epoch 13, Bag number 800, Training Loss 0.01470, Training Accuracy = 0.99500
Epoch 13, Bag number 900, Training Loss 0.01474, Training Accuracy = 0.99444
Epoch 13, Bag number 1000, Training Loss 0.01378, Training Accuracy = 0.99500
Beginning epoch 14
Epoch 14, Bag number 100, Training Loss 0.00038, Training Accuracy = 1.00000
Epoch 14, Bag number 200, Training Loss 0.00074, Training Accuracy = 1.00000
Epoch 14, Bag number 300, Training Loss 0.00134, Training Accuracy = 1.00000
Epoch 14, Bag number 400, Training Loss 0.00570, Training Accuracy = 0.99750
Epoch 14, Bag number 500, Training Loss 0.00937, Training Accuracy = 0.99600
Epoch 14, Bag number 600, Training Loss 0.01106, Training Accuracy = 0.99500
Epoch 14, Bag number 700, Training Loss 0.01705, Training Accuracy = 0.99429
Epoch 14, Bag number 800, Training Loss 0.01799, Training Accuracy = 0.99375
Epoch 14, Bag number 900, Training Loss 0.01667, Training Accuracy = 0.99444
Epoch 14, Bag number 1000, Training Loss 0.01511, Training Accuracy = 0.99500
Beginning epoch 15
Epoch 15, Bag number 100, Training Loss 0.00035, Training Accuracy = 1.00000
Epoch 15, Bag number 200, Training Loss 0.00037, Training Accuracy = 1.00000
Epoch 15, Bag number 300, Training Loss 0.02956, Training Accuracy = 0.98667
Epoch 15, Bag number 400, Training Loss 0.03682, Training Accuracy = 0.98750
Epoch 15, Bag number 500, Training Loss 0.03149, Training Accuracy = 0.99000
Epoch 15, Bag number 600, Training Loss 0.02845, Training Accuracy = 0.99000
Epoch 15, Bag number 700, Training Loss 0.03452, Training Accuracy = 0.98714
Epoch 15, Bag number 800, Training Loss 0.03357, Training Accuracy = 0.98750
Epoch 15, Bag number 900, Training Loss 0.03005, Training Accuracy = 0.98889
Epoch 15, Bag number 1000, Training Loss 0.02785, Training Accuracy = 0.99000
Beginning epoch 16
Epoch 16, Bag number 100, Training Loss 0.00133, Training Accuracy = 1.00000
Epoch 16, Bag number 200, Training Loss 0.00083, Training Accuracy = 1.00000
Epoch 16, Bag number 300, Training Loss 0.00087, Training Accuracy = 1.00000
Epoch 16, Bag number 400, Training Loss 0.00859, Training Accuracy = 0.99750
Epoch 16, Bag number 500, Training Loss 0.00721, Training Accuracy = 0.99800
Epoch 16, Bag number 600, Training Loss 0.00929, Training Accuracy = 0.99667
Epoch 16, Bag number 700, Training Loss 0.01344, Training Accuracy = 0.99571
Epoch 16, Bag number 800, Training Loss 0.01415, Training Accuracy = 0.99500
Epoch 16, Bag number 900, Training Loss 0.01297, Training Accuracy = 0.99556
Epoch 16, Bag number 1000, Training Loss 0.01177, Training Accuracy = 0.99600
Beginning epoch 17
Epoch 17, Bag number 100, Training Loss 0.00206, Training Accuracy = 1.00000
Epoch 17, Bag number 200, Training Loss 0.00128, Training Accuracy = 1.00000
Epoch 17, Bag number 300, Training Loss 0.00139, Training Accuracy = 1.00000
Epoch 17, Bag number 400, Training Loss 0.00164, Training Accuracy = 1.00000
Epoch 17, Bag number 500, Training Loss 0.00139, Training Accuracy = 1.00000
Epoch 17, Bag number 600, Training Loss 0.00212, Training Accuracy = 1.00000
Epoch 17, Bag number 700, Training Loss 0.01291, Training Accuracy = 0.99857
Epoch 17, Bag number 800, Training Loss 0.01249, Training Accuracy = 0.99750
Epoch 17, Bag number 900, Training Loss 0.01212, Training Accuracy = 0.99778
Epoch 17, Bag number 1000, Training Loss 0.01106, Training Accuracy = 0.99800
Beginning epoch 18
Epoch 18, Bag number 100, Training Loss 0.01299, Training Accuracy = 0.99000
Epoch 18, Bag number 200, Training Loss 0.07280, Training Accuracy = 0.98500
Epoch 18, Bag number 300, Training Loss 0.05174, Training Accuracy = 0.99000
Epoch 18, Bag number 400, Training Loss 0.04456, Training Accuracy = 0.99000
Epoch 18, Bag number 500, Training Loss 0.03796, Training Accuracy = 0.99000
Epoch 18, Bag number 600, Training Loss 0.03514, Training Accuracy = 0.99000
Epoch 18, Bag number 700, Training Loss 0.03760, Training Accuracy = 0.98857
Epoch 18, Bag number 800, Training Loss 0.03445, Training Accuracy = 0.98875
Epoch 18, Bag number 900, Training Loss 0.03075, Training Accuracy = 0.99000
Epoch 18, Bag number 1000, Training Loss 0.02791, Training Accuracy = 0.99100
Beginning epoch 19
Epoch 19, Bag number 100, Training Loss 0.00244, Training Accuracy = 1.00000
Epoch 19, Bag number 200, Training Loss 0.00338, Training Accuracy = 1.00000
Epoch 19, Bag number 300, Training Loss 0.00289, Training Accuracy = 1.00000
Epoch 19, Bag number 400, Training Loss 0.00513, Training Accuracy = 0.99750
Epoch 19, Bag number 500, Training Loss 0.00431, Training Accuracy = 0.99800
Epoch 19, Bag number 600, Training Loss 0.01386, Training Accuracy = 0.99333
Epoch 19, Bag number 700, Training Loss 0.01733, Training Accuracy = 0.99286
Epoch 19, Bag number 800, Training Loss 0.01823, Training Accuracy = 0.99250
Epoch 19, Bag number 900, Training Loss 0.01668, Training Accuracy = 0.99333
Epoch 19, Bag number 1000, Training Loss 0.01538, Training Accuracy = 0.99400
Beginning epoch 20
Epoch 20, Bag number 100, Training Loss 0.00661, Training Accuracy = 1.00000
Epoch 20, Bag number 200, Training Loss 0.00346, Training Accuracy = 1.00000
Epoch 20, Bag number 300, Training Loss 0.00327, Training Accuracy = 1.00000
Epoch 20, Bag number 400, Training Loss 0.00657, Training Accuracy = 0.99750
Epoch 20, Bag number 500, Training Loss 0.00580, Training Accuracy = 0.99800
Epoch 20, Bag number 600, Training Loss 0.00712, Training Accuracy = 0.99667
Epoch 20, Bag number 700, Training Loss 0.01117, Training Accuracy = 0.99571
Epoch 20, Bag number 800, Training Loss 0.01302, Training Accuracy = 0.99500
Epoch 20, Bag number 900, Training Loss 0.01202, Training Accuracy = 0.99556
Epoch 20, Bag number 1000, Training Loss 0.01780, Training Accuracy = 0.99400
Beginning epoch 21
Epoch 21, Bag number 100, Training Loss 0.01067, Training Accuracy = 1.00000
Epoch 21, Bag number 200, Training Loss 0.00572, Training Accuracy = 1.00000
Epoch 21, Bag number 300, Training Loss 0.00946, Training Accuracy = 0.99667
Epoch 21, Bag number 400, Training Loss 0.01167, Training Accuracy = 0.99500
Epoch 21, Bag number 500, Training Loss 0.01227, Training Accuracy = 0.99400
Epoch 21, Bag number 600, Training Loss 0.01298, Training Accuracy = 0.99333
Epoch 21, Bag number 700, Training Loss 0.01455, Training Accuracy = 0.99286
Epoch 21, Bag number 800, Training Loss 0.01399, Training Accuracy = 0.99250
Epoch 21, Bag number 900, Training Loss 0.01256, Training Accuracy = 0.99333
Epoch 21, Bag number 1000, Training Loss 0.01147, Training Accuracy = 0.99400
Beginning epoch 22
Epoch 22, Bag number 100, Training Loss 0.00024, Training Accuracy = 1.00000
Epoch 22, Bag number 200, Training Loss 0.00024, Training Accuracy = 1.00000
Epoch 22, Bag number 300, Training Loss 0.00081, Training Accuracy = 1.00000
Epoch 22, Bag number 400, Training Loss 0.00266, Training Accuracy = 0.99750
Epoch 22, Bag number 500, Training Loss 0.00240, Training Accuracy = 0.99800
