INFO:    underlay of /usr/bin/nvidia-smi required more than 50 (517) bind mounts
Args parsed!
Beginning training
Beginning epoch 1
Epoch 23, Bag number 100, Training Loss 0.00009, Training Accuracy = 1.00000
Epoch 23, Bag number 200, Training Loss 0.00015, Training Accuracy = 1.00000
Epoch 23, Bag number 300, Training Loss 0.00019, Training Accuracy = 1.00000
Epoch 23, Bag number 400, Training Loss 0.02632, Training Accuracy = 0.99250
Epoch 23, Bag number 500, Training Loss 0.05531, Training Accuracy = 0.98600
Epoch 23, Bag number 600, Training Loss 0.05066, Training Accuracy = 0.98667
Epoch 23, Bag number 700, Training Loss 0.04795, Training Accuracy = 0.98571
Epoch 23, Bag number 800, Training Loss 0.04332, Training Accuracy = 0.98750
Epoch 23, Bag number 900, Training Loss 0.03943, Training Accuracy = 0.98889
Epoch 23, Bag number 1000, Training Loss 0.03871, Training Accuracy = 0.98900
Beginning epoch 24
Epoch 24, Bag number 100, Training Loss 0.00547, Training Accuracy = 1.00000
Epoch 24, Bag number 200, Training Loss 0.02721, Training Accuracy = 0.99000
Epoch 24, Bag number 300, Training Loss 0.02270, Training Accuracy = 0.99000
Epoch 24, Bag number 400, Training Loss 0.01830, Training Accuracy = 0.99250
Epoch 24, Bag number 500, Training Loss 0.01472, Training Accuracy = 0.99400
Epoch 24, Bag number 600, Training Loss 0.01547, Training Accuracy = 0.99333
Epoch 24, Bag number 700, Training Loss 0.01397, Training Accuracy = 0.99429
Epoch 24, Bag number 800, Training Loss 0.01231, Training Accuracy = 0.99500
Epoch 24, Bag number 900, Training Loss 0.01135, Training Accuracy = 0.99556
Epoch 24, Bag number 1000, Training Loss 0.01045, Training Accuracy = 0.99600
Beginning epoch 25
Epoch 25, Bag number 100, Training Loss 0.00039, Training Accuracy = 1.00000
Epoch 25, Bag number 200, Training Loss 0.00217, Training Accuracy = 1.00000
Epoch 25, Bag number 300, Training Loss 0.00350, Training Accuracy = 1.00000
Epoch 25, Bag number 400, Training Loss 0.00270, Training Accuracy = 1.00000
Epoch 25, Bag number 500, Training Loss 0.00223, Training Accuracy = 1.00000
Epoch 25, Bag number 600, Training Loss 0.00381, Training Accuracy = 0.99833
Epoch 25, Bag number 700, Training Loss 0.00994, Training Accuracy = 0.99429
Epoch 25, Bag number 800, Training Loss 0.00978, Training Accuracy = 0.99500
Epoch 25, Bag number 900, Training Loss 0.00880, Training Accuracy = 0.99556
Epoch 25, Bag number 1000, Training Loss 0.01396, Training Accuracy = 0.99500
Beginning epoch 26
Epoch 26, Bag number 100, Training Loss 0.02148, Training Accuracy = 0.99000
Epoch 26, Bag number 200, Training Loss 0.01104, Training Accuracy = 0.99500
Epoch 26, Bag number 300, Training Loss 0.00875, Training Accuracy = 0.99667
Epoch 26, Bag number 400, Training Loss 0.00707, Training Accuracy = 0.99750
Epoch 26, Bag number 500, Training Loss 0.00571, Training Accuracy = 0.99800
Epoch 26, Bag number 600, Training Loss 0.01105, Training Accuracy = 0.99667
Epoch 26, Bag number 700, Training Loss 0.01366, Training Accuracy = 0.99571
Epoch 26, Bag number 800, Training Loss 0.01240, Training Accuracy = 0.99625
Epoch 26, Bag number 900, Training Loss 0.01148, Training Accuracy = 0.99667
Epoch 26, Bag number 1000, Training Loss 0.01039, Training Accuracy = 0.99700
Beginning epoch 27
Epoch 27, Bag number 100, Training Loss 0.00031, Training Accuracy = 1.00000
Epoch 27, Bag number 200, Training Loss 0.00122, Training Accuracy = 1.00000
Epoch 27, Bag number 300, Training Loss 0.00122, Training Accuracy = 1.00000
Epoch 27, Bag number 400, Training Loss 0.00140, Training Accuracy = 1.00000
Epoch 27, Bag number 500, Training Loss 0.00128, Training Accuracy = 1.00000
Epoch 27, Bag number 600, Training Loss 0.00112, Training Accuracy = 1.00000
Epoch 27, Bag number 700, Training Loss 0.00122, Training Accuracy = 1.00000
Epoch 27, Bag number 800, Training Loss 0.00113, Training Accuracy = 1.00000
Epoch 27, Bag number 900, Training Loss 0.00102, Training Accuracy = 1.00000
Epoch 27, Bag number 1000, Training Loss 0.00093, Training Accuracy = 1.00000
Beginning epoch 28
Epoch 28, Bag number 100, Training Loss 0.00017, Training Accuracy = 1.00000
Epoch 28, Bag number 200, Training Loss 0.00016, Training Accuracy = 1.00000
Epoch 28, Bag number 300, Training Loss 0.00018, Training Accuracy = 1.00000
Epoch 28, Bag number 400, Training Loss 0.00022, Training Accuracy = 1.00000
Epoch 28, Bag number 500, Training Loss 0.00020, Training Accuracy = 1.00000
Epoch 28, Bag number 600, Training Loss 0.00020, Training Accuracy = 1.00000
Epoch 28, Bag number 700, Training Loss 0.00018, Training Accuracy = 1.00000
Epoch 28, Bag number 800, Training Loss 0.00017, Training Accuracy = 1.00000
Epoch 28, Bag number 900, Training Loss 0.00016, Training Accuracy = 1.00000
Epoch 28, Bag number 1000, Training Loss 0.00016, Training Accuracy = 1.00000
Beginning epoch 29
Epoch 29, Bag number 100, Training Loss 0.00013, Training Accuracy = 1.00000
Epoch 29, Bag number 200, Training Loss 0.00015, Training Accuracy = 1.00000
Epoch 29, Bag number 300, Training Loss 0.00015, Training Accuracy = 1.00000
Epoch 29, Bag number 400, Training Loss 0.00017, Training Accuracy = 1.00000
Epoch 29, Bag number 500, Training Loss 0.00017, Training Accuracy = 1.00000
Epoch 29, Bag number 600, Training Loss 0.00017, Training Accuracy = 1.00000
Epoch 29, Bag number 700, Training Loss 0.00016, Training Accuracy = 1.00000
Epoch 29, Bag number 800, Training Loss 0.00015, Training Accuracy = 1.00000
Epoch 29, Bag number 900, Training Loss 0.00014, Training Accuracy = 1.00000
Epoch 29, Bag number 1000, Training Loss 0.00014, Training Accuracy = 1.00000
Beginning epoch 30
Epoch 30, Bag number 100, Training Loss 0.00010, Training Accuracy = 1.00000
Epoch 30, Bag number 200, Training Loss 0.00015, Training Accuracy = 1.00000
Epoch 30, Bag number 300, Training Loss 0.00015, Training Accuracy = 1.00000
Epoch 30, Bag number 400, Training Loss 0.00018, Training Accuracy = 1.00000
Epoch 30, Bag number 500, Training Loss 0.00019, Training Accuracy = 1.00000
Epoch 30, Bag number 600, Training Loss 0.00019, Training Accuracy = 1.00000
Epoch 30, Bag number 700, Training Loss 0.00020, Training Accuracy = 1.00000
Epoch 30, Bag number 800, Training Loss 0.00018, Training Accuracy = 1.00000
Epoch 30, Bag number 900, Training Loss 0.00017, Training Accuracy = 1.00000
Epoch 30, Bag number 1000, Training Loss 0.00017, Training Accuracy = 1.00000
Beginning epoch 31
Epoch 31, Bag number 100, Training Loss 0.00010, Training Accuracy = 1.00000
Epoch 31, Bag number 200, Training Loss 0.00016, Training Accuracy = 1.00000
Epoch 31, Bag number 300, Training Loss 0.00018, Training Accuracy = 1.00000
Epoch 31, Bag number 400, Training Loss 0.00020, Training Accuracy = 1.00000
Epoch 31, Bag number 500, Training Loss 0.00021, Training Accuracy = 1.00000
Epoch 31, Bag number 600, Training Loss 0.00026, Training Accuracy = 1.00000
Epoch 31, Bag number 700, Training Loss 0.00957, Training Accuracy = 0.99714
Epoch 31, Bag number 800, Training Loss 0.01267, Training Accuracy = 0.99500
Epoch 31, Bag number 900, Training Loss 0.01162, Training Accuracy = 0.99556
Epoch 31, Bag number 1000, Training Loss 0.01067, Training Accuracy = 0.99600
Beginning epoch 32
Epoch 32, Bag number 100, Training Loss 0.00709, Training Accuracy = 1.00000
Epoch 32, Bag number 200, Training Loss 0.09968, Training Accuracy = 0.97500
Epoch 32, Bag number 300, Training Loss 0.06900, Training Accuracy = 0.98333
Epoch 32, Bag number 400, Training Loss 0.05991, Training Accuracy = 0.98500
Epoch 32, Bag number 500, Training Loss 0.06143, Training Accuracy = 0.98200
Epoch 32, Bag number 600, Training Loss 0.05886, Training Accuracy = 0.98333
Epoch 32, Bag number 700, Training Loss 0.05112, Training Accuracy = 0.98571
Epoch 32, Bag number 800, Training Loss 0.04558, Training Accuracy = 0.98750
Epoch 32, Bag number 900, Training Loss 0.04055, Training Accuracy = 0.98889
Epoch 32, Bag number 1000, Training Loss 0.04286, Training Accuracy = 0.98800
Beginning epoch 33
Epoch 33, Bag number 100, Training Loss 0.00414, Training Accuracy = 1.00000
Epoch 33, Bag number 200, Training Loss 0.00366, Training Accuracy = 1.00000
Epoch 33, Bag number 300, Training Loss 0.00314, Training Accuracy = 1.00000
Epoch 33, Bag number 400, Training Loss 0.00501, Training Accuracy = 0.99750
Epoch 33, Bag number 500, Training Loss 0.00454, Training Accuracy = 0.99800
Epoch 33, Bag number 600, Training Loss 0.00402, Training Accuracy = 0.99833
Epoch 33, Bag number 700, Training Loss 0.00348, Training Accuracy = 0.99857
Epoch 33, Bag number 800, Training Loss 0.00317, Training Accuracy = 0.99875
Epoch 33, Bag number 900, Training Loss 0.00284, Training Accuracy = 0.99889
Epoch 33, Bag number 1000, Training Loss 0.00259, Training Accuracy = 0.99900
Beginning epoch 34
Epoch 34, Bag number 100, Training Loss 0.00039, Training Accuracy = 1.00000
Epoch 34, Bag number 200, Training Loss 0.00030, Training Accuracy = 1.00000
Epoch 34, Bag number 300, Training Loss 0.00055, Training Accuracy = 1.00000
Epoch 34, Bag number 400, Training Loss 0.00055, Training Accuracy = 1.00000
Epoch 34, Bag number 500, Training Loss 0.00046, Training Accuracy = 1.00000
Epoch 34, Bag number 600, Training Loss 0.00048, Training Accuracy = 1.00000
Epoch 34, Bag number 700, Training Loss 0.00044, Training Accuracy = 1.00000
Epoch 34, Bag number 800, Training Loss 0.00041, Training Accuracy = 1.00000
Epoch 34, Bag number 900, Training Loss 0.00038, Training Accuracy = 1.00000
Epoch 34, Bag number 1000, Training Loss 0.00037, Training Accuracy = 1.00000
Beginning epoch 35
Epoch 35, Bag number 100, Training Loss 0.00025, Training Accuracy = 1.00000
Epoch 35, Bag number 200, Training Loss 0.00021, Training Accuracy = 1.00000
Epoch 35, Bag number 300, Training Loss 0.00020, Training Accuracy = 1.00000
Epoch 35, Bag number 400, Training Loss 0.00020, Training Accuracy = 1.00000
