slide_id,case_id,file_id,sample_type_code,tissue_slide_id,filename,file_size
TCGA-CV-7243-01Z-00-DX1,TCGA-CV-7243,52e4875e-bc62-4b9c-9788-efe1d5f08b17,01Z,DX1,TCGA-CV-7243-01Z-00-DX1.CA696306-9918-43B2-AB96-18C96CF346F0.svs,1362511925
TCGA-CV-7245-01Z-00-DX1,TCGA-CV-7245,d84c8e0f-d356-4250-9368-18d3812b8040,01Z,DX1,TCGA-CV-7245-01Z-00-DX1.9128EEC2-17DC-4DCA-8B91-508A0C0C52D2.svs,1347617997
TCGA-CV-7247-01Z-00-DX1,TCGA-CV-7247,a23fa5db-fadf-472e-abf2-7f388df8825d,01Z,DX1,TCGA-CV-7247-01Z-00-DX1.C4EA48AC-B844-4A4E-B2E4-31902F99FB7A.svs,896511901
TCGA-CV-7248-01Z-00-DX1,TCGA-CV-7248,af63990d-e835-486b-ad0a-723328fda825,01Z,DX1,TCGA-CV-7248-01Z-00-DX1.2999E357-833B-4CBB-B524-1A7AA85914E6.svs,1014394647
TCGA-CV-7250-01Z-00-DX1,TCGA-CV-7250,a4a9d078-c8b5-4337-96b9-6dcfa912fe2c,01Z,DX1,TCGA-CV-7250-01Z-00-DX1.09076F2E-1DFF-4E5B-944D-53E2B778FA85.svs,922761635
TCGA-CV-7252-01Z-00-DX1,TCGA-CV-7252,c64bceca-8827-43a9-92bc-16c6e9b6ab68,01Z,DX1,TCGA-CV-7252-01Z-00-DX1.01B710B3-B69F-4DE2-BF2B-06048EDA7A14.svs,853069545
TCGA-CV-7253-01Z-00-DX1,TCGA-CV-7253,90ecce85-1b52-4b3d-bce3-899759339bc2,01Z,DX1,TCGA-CV-7253-01Z-00-DX1.DDAC4A20-D880-4D63-932A-AA1F2F9AB467.svs,1049875103
TCGA-CV-7254-01Z-00-DX1,TCGA-CV-7254,bbb031f6-c276-4c24-bc1f-7657c14cc767,01Z,DX1,TCGA-CV-7254-01Z-00-DX1.ACCE315D-AA82-462C-A84E-5ECE487A179A.svs,700931869
TCGA-CV-7255-01Z-00-DX1,TCGA-CV-7255,21a3043c-d49c-4c71-adfc-85b15c0df5b4,01Z,DX1,TCGA-CV-7255-01Z-00-DX1.11D5B324-D223-4130-9CF1-1B138519A4A1.svs,847867059
TCGA-CV-7261-01Z-00-DX1,TCGA-CV-7261,cdc3b920-928f-4fdb-acc3-2bb2bffe0190,01Z,DX1,TCGA-CV-7261-01Z-00-DX1.3D2FFD24-B6EE-4FA3-ACCB-5D02215B35BA.svs,597520105
TCGA-CV-7263-01Z-00-DX1,TCGA-CV-7263,fe2d9ed6-56c3-4f30-a74a-a561d77aeaca,01Z,DX1,TCGA-CV-7263-01Z-00-DX1.F3BC8C3D-BD3B-4663-9C3B-251ECAA4414D.svs,1219485103
TCGA-CV-7406-01Z-00-DX1,TCGA-CV-7406,d7fc5fc0-593e-4d2f-af2b-d5303d0848d8,01Z,DX1,TCGA-CV-7406-01Z-00-DX1.DD01FA19-8CBD-4BCF-9BC7-F23AE48FA667.svs,691507207
TCGA-CV-7407-01Z-00-DX1,TCGA-CV-7407,33d18d2e-c6a9-4c06-96e5-55c3959bc7f9,01Z,DX1,TCGA-CV-7407-01Z-00-DX1.F26EB9EC-6AB2-403D-88CC-3330F37542E8.svs,562350917
TCGA-CV-7409-01Z-00-DX1,TCGA-CV-7409,67012e1e-898b-4146-8655-94d3937e74d6,01Z,DX1,TCGA-CV-7409-01Z-00-DX1.2E8BD053-6552-4B41-BEA4-74CBAE11901B.svs,1191458341
TCGA-CV-7410-01Z-00-DX1,TCGA-CV-7410,9c88f231-e328-4ef1-b4dd-88d7d826e048,01Z,DX1,TCGA-CV-7410-01Z-00-DX1.9C3B496C-0785-4A7D-A0AF-6264AF187CEA.svs,649686821
TCGA-CV-7411-01Z-00-DX1,TCGA-CV-7411,d93bb006-5f32-482a-a5ab-941c6621faf0,01Z,DX1,TCGA-CV-7411-01Z-00-DX1.923C77E1-7B4D-4831-B0FB-C75A111CD5CA.svs,891240399
TCGA-CV-7413-01Z-00-DX1,TCGA-CV-7413,4ba93e5e-28e0-4afd-a77b-99fd93d5fdd6,01Z,DX1,TCGA-CV-7413-01Z-00-DX1.683B81A0-15BF-48BD-B785-BD4F23ED3021.svs,1027694517
TCGA-CV-7414-01Z-00-DX1,TCGA-CV-7414,1b24447a-f52e-4560-a90d-c9dd7d3003bd,01Z,DX1,TCGA-CV-7414-01Z-00-DX1.B821209A-8EA4-4BA1-AEEC-8E2E330763D4.svs,1317614781
TCGA-CV-7415-01Z-00-DX1,TCGA-CV-7415,a4974ba1-e4da-4166-8cd4-35b60eb79c32,01Z,DX1,TCGA-CV-7415-01Z-00-DX1.F0DCC6CF-23DC-46E7-A5E0-2546B9AEB74C.svs,1333387021
TCGA-CV-7416-01Z-00-DX1,TCGA-CV-7416,73441874-00ec-46f7-8ffc-c2f1b3692436,01Z,DX1,TCGA-CV-7416-01Z-00-DX1.6084AAA1-CBB4-448D-A902-6ADCE3D4936F.svs,698087417
TCGA-CV-7418-01Z-00-DX1,TCGA-CV-7418,b5dda425-75cd-4000-a493-7650fe232dba,01Z,DX1,TCGA-CV-7418-01Z-00-DX1.2E40E4A0-7A9C-4593-987C-CB0849D41AC7.svs,985063257
TCGA-CV-7421-01Z-00-DX1,TCGA-CV-7421,6903cc83-bd36-4199-b6cd-7d59777a4a79,01Z,DX1,TCGA-CV-7421-01Z-00-DX1.297CD6B5-F3FB-446D-B505-094EEC1AB76A.svs,1137990871
TCGA-CV-7422-01Z-00-DX1,TCGA-CV-7422,6f4066bb-8a22-467f-b3e4-aa359fd50dbe,01Z,DX1,TCGA-CV-7422-01Z-00-DX1.AD56277C-5035-4B2F-957C-CB240EFB5669.svs,1188655423
TCGA-CV-7423-01Z-00-DX1,TCGA-CV-7423,e9ae8dc8-1922-4145-9e11-903adb2da859,01Z,DX1,TCGA-CV-7423-01Z-00-DX1.B40488AA-9D45-4B58-993B-F4BF4F1ACEBF.svs,869728967
TCGA-CV-7424-01Z-00-DX1,TCGA-CV-7424,e0b0a6da-4f7d-44d1-aee6-a640a34f925d,01Z,DX1,TCGA-CV-7424-01Z-00-DX1.E9C70A9F-6711-449B-AE3D-C16EB86F5797.svs,751347213
TCGA-CV-7425-01Z-00-DX1,TCGA-CV-7425,63d8a83f-dc75-448f-9b3e-f561befa86ca,01Z,DX1,TCGA-CV-7425-01Z-00-DX1.D35EB305-DFB5-494D-A350-359A6CDECAC3.svs,1313929865
TCGA-CV-7427-01Z-00-DX1,TCGA-CV-7427,fd17ec81-0e6e-46da-a80b-9069b569ae5d,01Z,DX1,TCGA-CV-7427-01Z-00-DX1.B616E23B-3950-49B4-BB7B-B94D15580688.svs,692470369
TCGA-CV-7428-01Z-00-DX1,TCGA-CV-7428,5b5fb8cf-2768-40d2-90b5-81f6b2b55604,01Z,DX1,TCGA-CV-7428-01Z-00-DX1.65D29246-D251-489D-9DA3-15E70B085942.svs,1213907239
TCGA-CV-7429-01Z-00-DX1,TCGA-CV-7429,30f975e7-e020-4e49-90e1-298832579070,01Z,DX1,TCGA-CV-7429-01Z-00-DX1.34A438BE-1657-4965-BC1B-B22A42C1717C.svs,886655023
TCGA-CV-7430-01Z-00-DX1,TCGA-CV-7430,25866273-0e7e-4101-8a4d-38015f86abd8,01Z,DX1,TCGA-CV-7430-01Z-00-DX1.B7066A1F-9D8E-4939-A468-A9A338D62D78.svs,1208773859
TCGA-CV-7432-01Z-00-DX1,TCGA-CV-7432,a536b538-1719-4fc6-898a-98236c3ae4e2,01Z,DX1,TCGA-CV-7432-01Z-00-DX1.02BC191D-C486-4551-85A3-34A15A33CF27.svs,1333964175
TCGA-CV-7433-01Z-00-DX1,TCGA-CV-7433,e74eea4b-7a80-4156-a4e5-3e5f69eb2b0a,01Z,DX1,TCGA-CV-7433-01Z-00-DX1.2EA4930A-41AE-448A-A840-134A927B52EB.svs,1039197973
TCGA-CV-7434-01Z-00-DX1,TCGA-CV-7434,002c0333-65fd-4259-912c-a93389b98456,01Z,DX1,TCGA-CV-7434-01Z-00-DX1.0D68AE7B-F7E9-432D-BBFC-68D39C136845.svs,795846403
TCGA-CV-7435-01Z-00-DX1,TCGA-CV-7435,c8d75551-a84a-440c-bdef-8c9b7294f3dd,01Z,DX1,TCGA-CV-7435-01Z-00-DX1.BE5B087F-0855-41B6-B300-FF43886B3731.svs,1060349215
TCGA-CV-7437-01Z-00-DX1,TCGA-CV-7437,84306571-abcf-4a95-959b-6c33e811d44c,01Z,DX1,TCGA-CV-7437-01Z-00-DX1.3A0E4FC8-40D0-4D4A-9FAE-1B6BC9F00620.svs,803902579
TCGA-CV-7438-01Z-00-DX1,TCGA-CV-7438,b101d391-e8ba-4c92-b8af-80985bc642fa,01Z,DX1,TCGA-CV-7438-01Z-00-DX1.DE00CAA6-5750-4231-A2D3-7F8CF789E512.svs,999522765
TCGA-CV-7440-01Z-00-DX1,TCGA-CV-7440,b267c7b8-b465-4b67-a143-7c51f12506cd,01Z,DX1,TCGA-CV-7440-01Z-00-DX1.ABC0027C-EBB2-4BDF-9AE7-116D4F38DD70.svs,837620189
TCGA-CV-7446-01Z-00-DX1,TCGA-CV-7446,85a1ae89-7f47-4733-a794-29d68e19d972,01Z,DX1,TCGA-CV-7446-01Z-00-DX1.AF253414-EAD7-49FB-8B87-EA10C4BD49D4.svs,1697909765
TCGA-CV-7568-01Z-00-DX1,TCGA-CV-7568,038c3c60-ab53-47ee-bf90-a2fc49f65fa8,01Z,DX1,TCGA-CV-7568-01Z-00-DX1.A5A68B1C-3195-44E7-B988-14C51F20353E.svs,1170069995
TCGA-CV-A45O-01Z-00-DX1,TCGA-CV-A45O,60766735-2ee0-4f31-8e8b-78104025a078,01Z,DX1,TCGA-CV-A45O-01Z-00-DX1.8CBD0CCC-C815-475D-87F9-76272F4F715B.svs,1092577887
TCGA-CV-A45P-01Z-00-DX1,TCGA-CV-A45P,fa899cc4-d4a6-4d6e-998c-4a76d9500a8a,01Z,DX1,TCGA-CV-A45P-01Z-00-DX1.13C5B9F1-C756-4F6C-A69F-D84DFE0DA331.svs,1467396025
TCGA-CV-A45Q-01Z-00-DX1,TCGA-CV-A45Q,e35c9ec7-79d9-4590-aab9-9262dac24121,01Z,DX1,TCGA-CV-A45Q-01Z-00-DX1.E14F6011-AB2C-4B4F-840B-83972A00C71F.svs,821664623
TCGA-CV-A45R-01Z-00-DX1,TCGA-CV-A45R,9c3605ca-7ee4-4e94-a938-7baaa63fe9d2,01Z,DX1,TCGA-CV-A45R-01Z-00-DX1.020DC147-B033-4282-976E-D254F9C19E09.svs,1347143445
TCGA-CV-A45T-01Z-00-DX1,TCGA-CV-A45T,0d4e0815-91a8-486e-b411-5a17061ecbaa,01Z,DX1,TCGA-CV-A45T-01Z-00-DX1.177325D9-205C-4F1D-B85C-E078D57F47F9.svs,1135567083
TCGA-CV-A45U-01Z-00-DX1,TCGA-CV-A45U,ff8cc037-3166-41b4-a66c-3da9871ada8f,01Z,DX1,TCGA-CV-A45U-01Z-00-DX1.ABAEB988-816B-4644-B3A8-C2A83679E28E.svs,844992085
TCGA-CV-A45V-01Z-00-DX1,TCGA-CV-A45V,8cddfa0a-0f56-41be-a76d-f9525a043176,01Z,DX1,TCGA-CV-A45V-01Z-00-DX1.296E8147-FE0B-49B6-9F33-EF3E3C11412A.svs,1570832971
TCGA-CV-A45W-01Z-00-DX1,TCGA-CV-A45W,903f54e7-3d24-472d-ad53-471bc44b2540,01Z,DX1,TCGA-CV-A45W-01Z-00-DX1.6123D9EE-BB0B-479E-9CCF-345AAD567E9C.svs,1216325427
TCGA-CV-A45X-01Z-00-DX1,TCGA-CV-A45X,932d884b-9aed-41a2-907e-c0c0df328388,01Z,DX1,TCGA-CV-A45X-01Z-00-DX1.4DD5139A-A65A-4E9D-8999-B38B17EE1921.svs,655041625
TCGA-CV-A45Y-01Z-00-DX1,TCGA-CV-A45Y,4383cd05-749a-4e3e-8e08-9c8310c40ce1,01Z,DX1,TCGA-CV-A45Y-01Z-00-DX1.14FF40A6-2D41-418A-B908-6095ABF7FD13.svs,950888903
TCGA-CV-A45Z-01Z-00-DX1,TCGA-CV-A45Z,10bd7dbb-3702-42f9-b010-8987fc98b1fe,01Z,DX1,TCGA-CV-A45Z-01Z-00-DX1.BAA8DD77-82AE-4441-ADDD-F41FF3476FEB.svs,1192405461
TCGA-CV-A460-01Z-00-DX1,TCGA-CV-A460,05ca448f-5cd8-4fe4-be63-373f2fa7a7ef,01Z,DX1,TCGA-CV-A460-01Z-00-DX1.EE85F1E3-B39D-43B6-A329-ED132E7B137A.svs,1160134705
TCGA-CV-A461-01Z-00-DX1,TCGA-CV-A461,5e341f3e-1502-416e-99d3-1fd5af664cd0,01Z,DX1,TCGA-CV-A461-01Z-00-DX1.D594E898-5EF0-4C56-A1B8-942DB81F54C5.svs,1811660593
TCGA-CV-A463-01Z-00-DX1,TCGA-CV-A463,756333ac-ec41-47a1-ab1f-15213d17003c,01Z,DX1,TCGA-CV-A463-01Z-00-DX1.5391495E-FADF-4F35-AA41-17CF8D80E102.svs,1414317785
TCGA-CV-A464-01Z-00-DX1,TCGA-CV-A464,18bc36dc-de76-45bc-83ad-afe113154741,01Z,DX1,TCGA-CV-A464-01Z-00-DX1.EB6A9C70-8C6C-4CCD-B811-087C1BAB37BE.svs,959243031
TCGA-CV-A465-01Z-00-DX1,TCGA-CV-A465,0c039442-919b-4c7e-bb63-828756ab8eeb,01Z,DX1,TCGA-CV-A465-01Z-00-DX1.015D2361-2B4E-472F-920B-13D1F5A05525.svs,1241613385
TCGA-CV-A468-01Z-00-DX1,TCGA-CV-A468,4d96ba85-a191-4729-80f3-3f10b2a65802,01Z,DX1,TCGA-CV-A468-01Z-00-DX1.4AAA23F8-C254-4076-98B3-FFC78D3CC66A.svs,1784202981
TCGA-CV-A6JD-01Z-00-DX1,TCGA-CV-A6JD,99b1c55f-4cd2-4b42-aa8b-fae61fe5172f,01Z,DX1,TCGA-CV-A6JD-01Z-00-DX1.AEEF2C26-FBCB-43A9-AC34-E9C1570A1BBC.svs,805404631
TCGA-CV-A6JE-01Z-00-DX1,TCGA-CV-A6JE,ad1bd4cf-88cf-433e-92c7-e9789495b54e,01Z,DX1,TCGA-CV-A6JE-01Z-00-DX1.20137D17-19B3-49FF-9C3D-60933157E409.svs,1833841921
TCGA-CV-A6JM-01Z-00-DX1,TCGA-CV-A6JM,adfa8715-43b2-4a2e-a9d5-720f037fba9c,01Z,DX1,TCGA-CV-A6JM-01Z-00-DX1.21D762D0-F250-4BC7-AA3B-54FBD74D1632.svs,2054524313
TCGA-CV-A6JN-01Z-00-DX1,TCGA-CV-A6JN,0e8aa9cd-c537-46e8-97b1-29f686e18ed7,01Z,DX1,TCGA-CV-A6JN-01Z-00-DX1.49317AB4-850C-4A4B-B5EA-2C242B32E1DA.svs,1374229221
TCGA-CV-A6JO-01Z-00-DX1,TCGA-CV-A6JO,7c903a4b-5bef-46a0-a267-dd53ba6621e5,01Z,DX1,TCGA-CV-A6JO-01Z-00-DX1.6A0D34AE-37BA-47A5-88AF-87A273F546F4.svs,1230528753
TCGA-CV-A6JT-01Z-00-DX1,TCGA-CV-A6JT,2c64fc8a-d101-4bc5-b9cf-fc3555304ed7,01Z,DX1,TCGA-CV-A6JT-01Z-00-DX1.3B772BC7-ACAA-4DFF-9A51-2F954EE3B0A2.svs,1792087819
TCGA-CV-A6JU-01Z-00-DX1,TCGA-CV-A6JU,33d8a49c-dfa2-44d9-be80-1e7467c8ad92,01Z,DX1,TCGA-CV-A6JU-01Z-00-DX1.35A3A1F0-9D6C-4794-B501-E56E48C51DF9.svs,1480990123
TCGA-CV-A6JY-01Z-00-DX1,TCGA-CV-A6JY,ddc47afd-126a-4aea-a3cf-bfe12f20d187,01Z,DX1,TCGA-CV-A6JY-01Z-00-DX1.0326449A-DADA-43C5-8B2C-1B3C662A3D7A.svs,1406139271
TCGA-CV-A6JZ-01Z-00-DX1,TCGA-CV-A6JZ,c70f94e5-69d0-4037-ac11-e030cabd2d6a,01Z,DX1,TCGA-CV-A6JZ-01Z-00-DX1.05D3DB98-9279-4057-BBEF-A967933E2604.svs,1542071935
TCGA-CV-A6K0-01Z-00-DX1,TCGA-CV-A6K0,e31a6bc5-de25-45e9-a44f-8ac6f95b3301,01Z,DX1,TCGA-CV-A6K0-01Z-00-DX1.C9946763-9EAE-477E-A605-905CE7E6C339.svs,1599134707
TCGA-CV-A6K1-01Z-00-DX1,TCGA-CV-A6K1,9f6acd49-f6a2-47c4-889d-20d8ef6943f6,01Z,DX1,TCGA-CV-A6K1-01Z-00-DX1.EDC1AE36-E4C0-4C97-A09D-5046B1C841DA.svs,1646989653
TCGA-CV-A6K2-01Z-00-DX1,TCGA-CV-A6K2,163ffd8a-99a5-4cc9-bc6d-dc7d8eb5ef9d,01Z,DX1,TCGA-CV-A6K2-01Z-00-DX1.C037C52C-9B5A-4F6D-8A9F-A3F771DF79F8.svs,1915403679
TCGA-CX-7082-01Z-00-DX1,TCGA-CX-7082,e3eedc41-1ccb-4655-9f64-5fe8e5d073cb,01Z,DX1,TCGA-CX-7082-01Z-00-DX1.52E9EB19-A3CE-46AE-BBEB-74D2D110614F.svs,165817152
TCGA-CX-7085-01Z-00-DX1,TCGA-CX-7085,1d996fb2-c51a-4fd2-98c1-0651889ab93e,01Z,DX1,TCGA-CX-7085-01Z-00-DX1.253749E8-5D44-4E77-B7EB-26F780D83B5A.svs,439701422
TCGA-CX-7086-01Z-00-DX1,TCGA-CX-7086,4c3235c6-9424-46b3-b8a4-a70e6e891411,01Z,DX1,TCGA-CX-7086-01Z-00-DX1.DDDA3936-9488-425E-BA87-045ECB10194E.svs,395620078
TCGA-CX-7219-01Z-00-DX1,TCGA-CX-7219,11d47cd4-f1c3-4c8e-b72d-c17c8fa29e61,01Z,DX1,TCGA-CX-7219-01Z-00-DX1.281050F5-06AE-497D-8153-355FB7E8076D.svs,407439460
TCGA-CX-A4AQ-01Z-00-DX1,TCGA-CX-A4AQ,50713fc2-ab1d-4b1f-b72c-1f85fbd6cf93,01Z,DX1,TCGA-CX-A4AQ-01Z-00-DX1.31ECF3F8-7BAF-4395-8163-DAC2BE88CE06.svs,1155776144
TCGA-D6-6515-01Z-00-DX1,TCGA-D6-6515,a2ef8746-e3fb-46b4-b718-81e11aca09f2,01Z,DX1,TCGA-D6-6515-01Z-00-DX1.5827e8bc-823d-4a7b-98c5-ddf7a8aa7f1a.svs,992087959
TCGA-D6-6515-01Z-00-DX2,TCGA-D6-6515,83978ed8-06af-4e45-a6be-3011a04b527c,01Z,DX2,TCGA-D6-6515-01Z-00-DX2.270E24EB-B75B-4DA4-AD7D-217DBC83A3D7.svs,1426366284
TCGA-D6-6516-01Z-00-DX1,TCGA-D6-6516,4b348fbb-7aef-411f-b995-687ce56115a7,01Z,DX1,TCGA-D6-6516-01Z-00-DX1.4f63eddb-5f99-498f-b488-772ab5a34dc3.svs,1112398615
TCGA-D6-6516-01Z-00-DX2,TCGA-D6-6516,32a3ff5b-daca-4cef-9d6a-90fe71b0ae81,01Z,DX2,TCGA-D6-6516-01Z-00-DX2.4A6963D4-CA12-49D1-B5E8-154A191FE1C7.svs,1592782146
TCGA-D6-6517-01Z-00-DX1,TCGA-D6-6517,ca90a8c2-171a-4b9e-ac40-b431205ef7d4,01Z,DX1,TCGA-D6-6517-01Z-00-DX1.38640ebf-b5c0-4ce3-a731-9013598ac7b4.svs,712607439
TCGA-D6-6517-01Z-00-DX2,TCGA-D6-6517,4390b2b1-57f4-4dc9-9f8d-bab0472558d0,01Z,DX2,TCGA-D6-6517-01Z-00-DX2.7B92189A-23C5-4EA1-989E-F9C641B49020.svs,1295216102
TCGA-D6-6823-01Z-00-DX1,TCGA-D6-6823,4713b2b5-9a18-4060-a9dd-37094c7f89c1,01Z,DX1,TCGA-D6-6823-01Z-00-DX1.7291f093-209b-4e88-8ceb-842f7c5707c0.svs,108022471
TCGA-D6-6823-01Z-00-DX2,TCGA-D6-6823,b568a0ce-b0b8-4a14-8bf2-76e88e425074,01Z,DX2,TCGA-D6-6823-01Z-00-DX2.21CB201E-840D-48E4-8054-5594732193CD.svs,1421672834
TCGA-D6-6824-01Z-00-DX1,TCGA-D6-6824,f081de60-fbf6-4136-ad1d-c88f773cf7f5,01Z,DX1,TCGA-D6-6824-01Z-00-DX1.d9ac38e6-3ec6-4899-b3ea-d8197ba02055.svs,151759889
TCGA-D6-6824-01Z-00-DX2,TCGA-D6-6824,f6471cf0-f36d-4ba0-bfd7-96418406b223,01Z,DX2,TCGA-D6-6824-01Z-00-DX2.96A2C7FA-59F2-4704-ABD0-2D215C442D7C.svs,1954183836
TCGA-D6-6825-01Z-00-DX1,TCGA-D6-6825,9a86fd2b-cbfd-45c7-ac49-9bc9573ab1d7,01Z,DX1,TCGA-D6-6825-01Z-00-DX1.eb4d4223-48fe-40e0-901f-6a4146db9a1f.svs,91528731
TCGA-D6-6825-01Z-00-DX2,TCGA-D6-6825,da122018-99c6-439b-9f4b-8a682cd55c34,01Z,DX2,TCGA-D6-6825-01Z-00-DX2.988BA622-0BBB-456A-8050-B52DA96A699A.svs,2248715770
TCGA-D6-6826-01Z-00-DX1,TCGA-D6-6826,11541d1e-3fb5-4fe0-9fe5-6ac0093826b8,01Z,DX1,TCGA-D6-6826-01Z-00-DX1.9346b65d-ffc0-46ed-b68b-e18b2a43c5ea.svs,107343253
TCGA-D6-6826-01Z-00-DX2,TCGA-D6-6826,2ac82723-539c-41a5-be75-da34ccfa9d39,01Z,DX2,TCGA-D6-6826-01Z-00-DX2.9828BD5E-B902-41B4-8ECA-0A8DDEFFFC75.svs,668805978
TCGA-D6-6827-01Z-00-DX1,TCGA-D6-6827,9e7d018b-7d3f-44ed-b7bf-d31724c8f57a,01Z,DX1,TCGA-D6-6827-01Z-00-DX1.4606a46b-6b03-4011-b469-7328b3949727.svs,199680515
TCGA-D6-6827-01Z-00-DX2,TCGA-D6-6827,64365506-6c40-4392-bc55-5840728ce05d,01Z,DX2,TCGA-D6-6827-01Z-00-DX2.C31227BB-6152-47D7-BAF7-66F815AD25CB.svs,1694140298
TCGA-D6-8568-01Z-00-DX1,TCGA-D6-8568,10650e5e-964f-46d7-8f1b-2782212d7162,01Z,DX1,TCGA-D6-8568-01Z-00-DX1.70A20D5E-6628-4F2E-B808-D20BEB7DB3BF.svs,759093385
TCGA-D6-8568-01Z-00-DX2,TCGA-D6-8568,4f06389b-ceb1-4b15-a9a6-a5e60b50a435,01Z,DX2,TCGA-D6-8568-01Z-00-DX2.061A6C5A-FA4D-4DD3-A5A0-2C6ED160F869.svs,1128713071
TCGA-D6-8569-01Z-00-DX1,TCGA-D6-8569,49269bdd-9d05-40d4-ad95-6b8a2a914545,01Z,DX1,TCGA-D6-8569-01Z-00-DX1.3EDD303B-A2B2-4B31-8D26-272AB383FD11.svs,579333397
TCGA-D6-8569-01Z-00-DX2,TCGA-D6-8569,c9c59b82-f82d-4c3a-8ab1-18995e2775b1,01Z,DX2,TCGA-D6-8569-01Z-00-DX2.F5DD75B7-58AD-4BA9-88A6-0F56124A4D44.svs,824255641
TCGA-D6-A4Z9-01Z-00-DX1,TCGA-D6-A4Z9,e40eb01b-3750-4ce8-8343-4e27557063ac,01Z,DX1,TCGA-D6-A4Z9-01Z-00-DX1.02AB85C7-7FF0-47C3-A38D-58FAAC3E17C6.svs,1485244361
TCGA-D6-A4ZB-01Z-00-DX1,TCGA-D6-A4ZB,3c030712-0bab-403d-a64e-d1c2bc55e3cc,01Z,DX1,TCGA-D6-A4ZB-01Z-00-DX1.29C9A904-A3E4-4C45-B64A-10F6E4C6756B.svs,952357727
TCGA-D6-A6EK-01Z-00-DX1,TCGA-D6-A6EK,941eaf7d-5a29-4ff3-bb52-d0986f1c54a3,01Z,DX1,TCGA-D6-A6EK-01Z-00-DX1.E2A056C2-ADEF-4800-86E9-1B95E5FB5F88.svs,475280499
TCGA-D6-A6EM-01Z-00-DX1,TCGA-D6-A6EM,34764358-a7de-48ab-aa01-80d6104bbdcb,01Z,DX1,TCGA-D6-A6EM-01Z-00-DX1.96C63AAE-17AC-4A04-BF6C-19017B8A8030.svs,752095701
TCGA-D6-A6EN-01Z-00-DX1,TCGA-D6-A6EN,722cdd46-1156-4786-bdeb-89fa7c996eab,01Z,DX1,TCGA-D6-A6EN-01Z-00-DX1.75E5EC91-8B6E-4C5F-8091-9EE8B8D14967.svs,932972111
TCGA-D6-A6EO-01Z-00-DX1,TCGA-D6-A6EO,851b4a6f-8bdc-4783-b8cc-74f5b0959757,01Z,DX1,TCGA-D6-A6EO-01Z-00-DX1.BA27720A-A991-4DE3-8111-33CE7264BADE.svs,1444101661
TCGA-D6-A6EP-01Z-00-DX1,TCGA-D6-A6EP,a279365a-8dff-45b1-8cce-7da0168e620c,01Z,DX1,TCGA-D6-A6EP-01Z-00-DX1.C589624E-0713-49A5-9C9C-FE727766A0D4.svs,1508024063
TCGA-D6-A6EQ-01Z-00-DX1,TCGA-D6-A6EQ,83c91b7a-0784-4d66-a6c4-376bc754679e,01Z,DX1,TCGA-D6-A6EQ-01Z-00-DX1.E6CEA0DA-E05E-416F-B876-30398A9C17C5.svs,727726437
TCGA-D6-A6ES-01Z-00-DX1,TCGA-D6-A6ES,40ae39b8-e13b-4506-a23f-a0245222e1b4,01Z,DX1,TCGA-D6-A6ES-01Z-00-DX1.A6B7B930-DAEC-40C5-B020-2AFB45CEBC8B.svs,1015164099
TCGA-D6-A74Q-01Z-00-DX1,TCGA-D6-A74Q,110204f5-4569-47d3-8764-0589fb91d96e,01Z,DX1,TCGA-D6-A74Q-01Z-00-DX1.57401CAC-050D-4DE4-819A-EC268719EA71.svs,919878839
TCGA-DQ-5624-01Z-00-DX1,TCGA-DQ-5624,6a0fb0c5-2766-4126-9014-cc40229d88fe,01Z,DX1,TCGA-DQ-5624-01Z-00-DX1.2FBB7F46-9D34-4B79-AF37-1BD87D19036B.svs,552448293
TCGA-DQ-5625-01Z-00-DX1,TCGA-DQ-5625,d3d84f96-bd92-4a30-86c5-108bbfbb670e,01Z,DX1,TCGA-DQ-5625-01Z-00-DX1.E2AE85C9-2A2E-43BD-BE2F-D4FA94A90A8C.svs,326899611
TCGA-DQ-5629-01Z-00-DX1,TCGA-DQ-5629,f1cdf303-7568-4876-a70e-907dd1a35969,01Z,DX1,TCGA-DQ-5629-01Z-00-DX1.A5FB326B-4EC1-4446-B98A-392126168863.svs,2075525085
TCGA-DQ-5630-01Z-00-DX1,TCGA-DQ-5630,4ae10d07-1d8f-401e-bf99-e9dce26cab44,01Z,DX1,TCGA-DQ-5630-01Z-00-DX1.07FE0581-2412-43DA-96A9-0DA192DAED3D.svs,10817493
TCGA-DQ-5631-01Z-00-DX1,TCGA-DQ-5631,85e9831b-ca8e-4dcd-a8e2-49b93d266c6a,01Z,DX1,TCGA-DQ-5631-01Z-00-DX1.D9B0F531-4FE9-4D96-BE74-656B2F87F922.svs,35598985
TCGA-DQ-7588-01Z-00-DX1,TCGA-DQ-7588,74e8eb69-2918-4b37-a36f-41f9279fea83,01Z,DX1,TCGA-DQ-7588-01Z-00-DX1.1D1253F5-7C5A-46B4-B796-7DE7ED828080.svs,426197981
TCGA-DQ-7589-01Z-00-DX1,TCGA-DQ-7589,ce1ad42e-f099-4790-811f-ef2faa8c6d83,01Z,DX1,TCGA-DQ-7589-01Z-00-DX1.B0BF631F-6757-4ED6-A95F-E520BA6AFF98.svs,1009844997
